Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
531432,SYTIXSE,X,7.90,7.90,7.45,7.45,2206,0.17,11
513307,SYNTHFO,X,77.00,77.00,69.10,73.00,224,0.17,11
531043,ZDHJERK,X,22.99,24.50,22.99,23.00,508,0.12,11
532303,INTEGHIT,X,7.23,7.50,7.23,7.50,1549,0.11,11
534680,SRGHFL,B,389.95,389.95,374.55,374.55,28,0.11,11
500142,FGP,X,8.52,8.79,8.52,8.79,1083,0.10,11
543949,PVTBANKADD,B,25.50,25.50,25.44,25.44,300,0.08,11
531797,SCANPRO,XT,70.00,70.00,63.47,64.63,103,0.07,11
541112,SHREESHAY,MT,48.95,48.95,48.92,48.95,64000,31.31,10
544105,HARSHDEEP,M,74.00,74.00,72.00,73.50,30000,21.82,10
544164,FAALCON,M,59.00,59.50,57.00,57.00,22000,12.86,10
501298,INDPRUD,X,6151.00,6205.00,6151.00,6205.00,47,2.90,10
530495,STRATMONT,XT,60.45,60.45,60.45,60.45,3270,1.98,10
520127,BALTE,XT,28.13,28.13,28.13,28.13,5551,1.56,10
530449,RUNGTAIR,XT,92.25,94.00,92.25,94.00,1453,1.36,10
512553,ZENITHEXPO,T,259.35,265.00,252.30,258.20,449,1.15,10
507438,IFBAGRO,T,530.00,549.95,530.00,535.25,175,0.96,10
539224,HCKKVENTURE,XT,107.20,107.20,100.00,100.00,702,0.74,10
511377,MEHIF,XT,32.86,32.86,32.86,32.86,1997,0.66,10
543181,11AGG,B,12.47,12.47,12.47,12.47,5149,0.64,10
505216,ALFREDHE,X,1654.95,1654.95,1359.00,1509.85,28,0.41,10
511110,VBDESAI,X,19.57,19.57,19.00,19.50,1550,0.30,10
530289,SPCAPIT,XT,49.10,52.50,49.10,52.50,570,0.30,10
531080,SHRIKRISH,XT,42.00,42.00,39.00,39.03,610,0.25,10
533110,SPSL,XT,16.50,16.60,16.50,16.60,1125,0.19,10
540181,SALEM,XT,47.00,47.00,47.00,47.00,327,0.15,10
526967,HEERAISP,Z,6.00,6.00,5.79,6.00,1454,0.09,10
524580,PRIYALT,X,17.99,17.99,17.35,17.35,455,0.08,10
531049,NEELKAN,Z,14.84,15.12,13.75,15.09,509,0.07,10
530207,BRAWN,X,18.82,19.20,18.36,18.36,331,0.06,10
538857,SCC,X,4.95,5.35,4.95,5.35,917,0.05,10
524622,ISTRNETWK,XT,3.53,3.53,3.53,3.53,1010,0.04,10
541890,SPACEINCUBA,XT,1.90,1.90,1.81,1.81,1024,0.02,10
540718,AAYUSHBULL,M,177.00,179.00,175.30,175.60,13500,23.97,9
541353,INNOVATORS,M,211.00,212.00,208.00,212.00,9600,20.28,9
540146,ACML,M,77.00,78.85,74.68,76.99,10000,7.69,9
543943,ASARFI,M,65.90,66.00,62.50,62.63,9000,5.80,9
531539,RISHDIGA,XT,38.91,38.91,38.91,38.91,3790,1.47,9
540829,CHANDRIMA,XT,32.62,32.62,32.62,32.62,3639,1.19,9
519230,KISAAN,XT,32.65,32.65,32.65,32.65,2533,0.83,9
540728,SAYAJIIND,X,185.00,189.95,177.30,177.35,316,0.58,9
500206,MARGOFIN,XT,50.83,50.83,50.80,50.83,1100,0.56,9
507609,OLYOI,XT,44.20,44.20,42.85,43.26,1269,0.55,9
507966,RASRESOR,XT,47.00,47.00,43.64,47.00,1122,0.52,9
532005,SAMINDUS,XT,71.05,74.00,71.05,73.28,531,0.38,9
531227,DECOMIC,X,97.35,107.95,97.35,106.95,299,0.31,9
533163,ARSSINFRA,T,19.00,19.40,18.70,19.00,1574,0.30,9
534063,FUTSOL,X,90.10,90.10,90.00,90.00,308,0.28,9
500277,MIDINDIA,XT,11.11,11.11,11.11,11.11,2483,0.28,9
507817,WIREFABR,X,164.00,166.10,164.00,166.10,167,0.27,9
538647,PURSHOTTAM,X,38.85,38.85,38.85,38.85,658,0.26,9
523832,MUKATPIP,XT,23.84,23.84,23.37,23.37,1039,0.25,9
543577,MOQUALITY,B,212.79,212.79,210.80,212.02,115,0.24,9
531210,COLINZ,XT,60.80,60.80,60.76,60.76,340,0.21,9
524414,NORRIS,XT,13.60,13.60,13.60,13.60,1321,0.18,9
511122,1STCUS,XT,120.00,122.29,120.00,122.29,138,0.17,9
524031,PATIDAR,XT,9.81,10.11,9.81,9.88,1651,0.16,9
532164,MINOLTAF,Z,8.41,8.41,8.41,8.41,1613,0.14,9
526095,RALEGRA,X,40.00,40.88,35.32,37.45,326,0.13,9
532398,UMESLTD,T,7.82,7.82,7.82,7.82,1681,0.13,9
542844,NIEHSPH,B,1.65,1.65,1.65,1.65,5966,0.10,9
538942,MERCANTILE,XT,25.00,25.00,24.04,24.22,391,0.10,9
531444,VARDHMAN,XT,9.11,9.29,9.11,9.29,1090,0.10,9
539123,VBIND,XT,5.86,5.86,5.69,5.69,1484,0.08,9
536846,YURANUS,XT,101.30,101.30,101.30,101.30,57,0.06,9
514223,RAMGOPOLY,X,5.00,5.03,5.00,5.03,1290,0.06,9
530755,CORNE,X,9.49,9.49,9.02,9.40,223,0.02,9
513579,FFPL,Z,11.98,12.25,11.98,12.24,121,0.01,9
543806,ITCONS,MT,221.25,221.25,212.00,221.25,16000,35.03,8
542765,TRANSPACT,MS,193.00,196.00,175.00,196.00,4000,7.41,8
513507,GUJCONT,P,176.40,176.40,168.60,173.90,2800,4.86,8
514248,SRECR,P,71.00,71.00,68.75,68.75,4800,3.40,8
538382,WESTLEIRES,XT,171.20,175.00,171.20,175.00,850,1.46,8
531609,KGPETRO,X,203.05,209.45,203.05,205.00,475,0.97,8
531813,GANGAPA,X,95.35,95.35,95.00,95.35,903,0.86,8
517397,PANELEC,XT,72.38,72.38,70.94,70.94,1067,0.77,8
531279,TRISHAKT,XT,77.71,77.71,77.71,77.71,700,0.54,8
514460,OSWAYRN,XT,23.07,23.07,23.07,23.07,2120,0.49,8
543234,SECMARK,B,110.85,110.85,99.90,99.90,476,0.48,8
526125,BNHOLDINGS,X,150.60,154.30,140.60,154.30,322,0.47,8
506947,ADVPETR-B,XT,180.95,181.00,180.95,180.95,250,0.45,8
512565,NEELKANTH,X,34.96,37.85,34.96,37.85,1169,0.41,8
532262,TCIIND,X,1396.90,1508.00,1396.90,1470.00,27,0.40,8
532925,KAUSHALYA,T,911.40,911.40,911.40,911.40,40,0.36,8
530715,ALPSINDUS,T,3.44,3.44,3.44,3.44,9244,0.32,8
542123,PHOSPHATE,X,153.60,154.05,153.60,154.05,172,0.26,8
570002,FELDVR,T,5.38,5.49,5.16,5.49,4857,0.26,8
533482,KRIDHANINF,T,4.38,4.53,4.38,4.53,4435,0.20,8
509423,SEL,XT,56.68,56.68,56.68,56.68,322,0.18,8
531931,SAICAPI,X,147.25,162.00,147.25,160.00,90,0.14,8
523620,PHRMASI,XT,43.90,45.00,43.90,45.00,313,0.14,8
539220,MISHKA,X,36.08,36.15,32.48,36.15,321,0.12,8
590115,MOM50,B,248.90,250.68,248.90,250.54,46,0.12,8
539112,SAB,X,176.00,179.10,170.00,170.00,43,0.08,8
524628,PARKERAC,X,18.34,18.34,15.09,15.52,283,0.05,8
542817,NIEHSPI,B,2.11,2.11,1.74,2.05,2206,0.04,8
530141,GYANDEV,XT,20.79,20.79,20.38,20.38,140,0.03,8
513460,MAHALXSE,Z,10.70,11.23,10.70,11.02,245,0.03,8
511585,REGTRUS,X,3.72,3.72,3.60,3.60,554,0.02,8
526869,KUMPFIN,X,19.80,19.81,18.10,18.10,104,0.02,8
530281,QUANTDIA,X,19.50,19.50,18.91,18.91,28,0.01,8
511451,DHARFIN,X,7.75,7.75,6.52,6.53,205,0.01,8
523896,APIL,X,22.86,22.86,22.70,22.70,12,0.00,8
543902,RETINA,M,78.00,80.00,77.02,78.00,14000,10.99,7
544035,SPL,M,70.00,71.00,68.10,68.10,14400,10.05,7
543537,SCARNOSE,M,66.71,68.70,66.70,68.70,7000,4.69,7
544102,NIFITETF,B,392.00,393.00,388.44,393.00,1011,3.93,7
543613,MAFIA,M,14.20,14.59,13.75,14.59,28000,3.92,7
543366,SBLI,M,35.25,36.70,35.20,36.06,9600,3.46,7
503659,SW1,XT,83.75,83.75,83.75,83.75,3561,2.98,7
531509,STEP2COR,X,30.00,30.80,30.00,30.80,3915,1.20,7
522209,YOGISUNG,XT,13.46,13.46,13.46,13.46,8745,1.18,7
538521,YAANENT,XT,87.26,87.26,87.26,87.26,1250,1.09,7
539120,BFFL,XT,60.18,60.18,60.18,60.18,1653,0.99,7
542938,OCTAVIUSPL,X,79.99,79.99,71.35,77.00,1147,0.89,7
514378,YARNSYN,XT,49.50,49.50,49.50,49.50,1308,0.65,7
531203,TRADEWELL,XT,84.43,84.43,84.43,84.43,613,0.52,7
512064,VISVEN,X,66.55,66.55,66.54,66.54,706,0.47,7
500370,SALORAINTL,X,58.04,60.49,58.04,60.49,710,0.42,7
526827,SPICEISLIN,XT,42.55,43.90,41.75,43.90,900,0.38,7
543182,11AMD,B,30.54,30.54,30.54,30.54,1063,0.32,7
531314,INTCAPL,X,20.45,20.45,19.50,19.50,1651,0.32,7
524336,SHHARICH,X,86.50,86.50,84.00,84.00,338,0.29,7
537253,SUNLOC,X,80.00,80.00,78.00,78.47,370,0.29,7
531111,GOTHIPL,P,37.66,40.00,37.66,39.85,700,0.27,7
521048,ADVLIFE,X,46.00,48.30,46.00,46.01,502,0.24,7
512103,NIDHGRN,XT,161.05,162.00,161.05,162.00,115,0.19,7
531235,CITIPOR,X,17.25,17.25,16.25,16.50,797,0.13,7
519506,NCCBLUE,P,9.87,10.36,9.38,10.36,1100,0.11,7
511441,GUJCRED,XT,22.00,22.00,21.01,21.05,412,0.09,7
539599,KEL,X,23.92,23.92,23.92,23.92,289,0.07,7
519224,WILLAMAGOR,B,35.00,35.50,34.55,34.55,170,0.06,7
531397,POLYCON,XT,24.40,24.40,23.82,23.82,204,0.05,7
526001,JAUSPOL,XT,8.66,8.90,8.66,8.90,459,0.04,7
526604,LIPPISYS,X,17.90,18.25,16.70,17.02,246,0.04,7
531613,MAL,XT,1.90,1.99,1.81,1.83,1602,0.03,7
523419,TNTELE,T,13.76,13.76,13.76,13.76,242,0.03,7
513699,SOLIDSTON,X,34.35,34.35,34.30,34.35,68,0.02,7
532392,CREATIVEYE,T,6.08,6.08,5.96,5.96,382,0.02,7
531672,INANISEC,XT,23.66,23.67,22.95,23.50,32,0.01,7
526839,SIPL,X,11.73,11.73,11.73,11.73,119,0.01,7
542808,NIESSPC,B,6.57,7.96,6.57,6.70,152,0.01,7
543546,HEALTHYLIFE,MT,39.50,41.80,39.00,41.80,60000,23.79,6
544177,AZTEC,M,89.50,92.01,89.50,91.50,12000,10.95,6
543963,SHELTER,M,53.15,53.15,52.00,53.13,18000,9.53,6
543172,COSPOWER,MT,271.00,271.05,271.00,271.05,3500,9.49,6
543539,MODIS,M,276.00,276.00,272.00,272.70,2400,6.58,6
543346,AASHKA,M,101.40,105.00,101.40,105.00,6000,6.21,6
516032,TAHMARENT,XT,25.30,25.30,25.30,25.30,18276,4.62,6
544173,FTL,M,48.70,50.99,48.70,50.99,6000,3.04,6
543798,PATRON,M,8.76,9.00,8.60,8.60,24000,2.11,6
530797,SHGANEL,XT,29.09,29.09,29.00,29.00,1916,0.56,6
538402,SPS,T,63.69,63.69,60.10,60.61,704,0.43,6
500069,QUESTCAP,X,390.00,390.00,390.00,390.00,95,0.37,6
513005,CHROME,XT,43.45,43.45,43.41,43.45,591,0.26,6
540266,GLCL,Z,22.40,23.48,22.40,23.48,1085,0.24,6
531582,BERYLSE,XT,26.10,26.11,26.10,26.10,849,0.22,6
514332,NEOINFRA,X,16.68,16.68,16.00,16.00,1224,0.20,6
890201,SAVFIPP,XT,16.11,16.12,15.83,16.12,1177,0.19,6
539190,DFL,XT,30.00,30.49,30.00,30.49,583,0.18,6
531083,NIHARINF,XT,5.49,5.49,5.49,5.49,2927,0.16,6
543176,11MPR,B,495.35,495.35,495.35,495.35,29,0.14,6
532397,KONNDOR,X,9.50,9.50,9.02,9.48,1029,0.09,6
530765,AGARWAL,X,19.10,20.00,19.10,20.00,402,0.08,6
530361,PRABHHANS,X,73.16,73.16,70.96,71.15,108,0.08,6
513721,MFSINTRCRP,Z,8.37,8.37,8.36,8.36,872,0.07,6
531900,CCLINTER,XT,32.30,32.30,32.30,32.30,196,0.06,6
530571,EXPLICITFIN,XT,5.59,5.59,5.23,5.23,1000,0.05,6
540081,SABEVENTS,T,8.88,8.90,8.88,8.90,482,0.04,6
530799,ANNAINFRA,X,49.45,49.45,49.45,49.45,67,0.03,6
511712,RELICTEC,X,15.59,15.60,15.59,15.59,182,0.03,6
539409,NEERAJ,X,20.00,20.50,19.75,19.75,116,0.02,6
526225,BLOOM,XT,12.75,12.75,12.21,12.21,137,0.02,6
524516,BACPHAR,XT,19.62,19.62,19.42,19.42,30,0.01,6
542841,NIEHSPE,B,1.63,1.63,1.63,1.63,371,0.01,6
543991,TECHKGREEN,MT,257.00,264.00,257.00,262.75,4800,12.56,5
544156,GCONNECT,MT,78.00,78.00,76.00,76.00,15000,11.49,5
544178,PIOTEX,M,79.98,79.98,74.00,74.00,6000,4.61,5
544025,ARROWHEAD,M,147.40,150.00,146.50,150.00,3000,4.45,5
537582,UNISHIRE,M,2.69,2.69,2.62,2.62,60000,1.58,5
530705,FLORATX,XT,46.19,46.19,46.19,46.19,2399,1.11,5
538895,MIHIKA,XT,23.87,23.87,22.76,23.86,2504,0.57,5
533001,SOMICONVEY,T,178.05,181.10,178.05,181.10,282,0.51,5
522036,MIVENMACH,XT,98.00,98.00,98.00,98.00,386,0.38,5
526570,MIDWEST,XT,47.80,47.80,47.80,47.80,700,0.33,5
534639,VINAYAKPOL,X,23.78,26.27,23.78,26.27,1271,0.32,5
531283,CINDRELL,X,11.85,12.40,11.85,12.40,1885,0.23,5
500282,MODTHREAD,T,66.00,66.00,61.75,62.03,348,0.22,5
521222,SANBLUE,XT,50.10,50.11,50.10,50.11,425,0.21,5
539435,RFSL,XT,56.80,56.80,56.80,56.80,335,0.19,5
531259,ESHAMEDIA,XT,18.52,18.52,18.52,18.52,812,0.15,5
506935,CONTCHM,X,77.35,77.35,77.00,77.35,179,0.14,5
531980,SENINFO,XT,22.78,22.94,22.78,22.94,526,0.12,5
530779,DYNAMICP,X,36.88,39.84,36.30,39.70,272,0.11,5
502893,UNITEDINT,XT,95.16,95.16,91.95,94.77,112,0.11,5
513397,VALLABHSQ,XT,10.00,10.00,9.84,9.84,1054,0.10,5
531272,NIKKIGL,X,9.65,9.65,9.65,9.65,745,0.07,5
534796,CDG,XT,30.96,30.96,30.96,30.96,183,0.06,5
522267,VJLAXMIE,XT,116.00,116.00,116.00,116.00,41,0.05,5
513452,ELANGO,X,11.66,12.24,11.30,12.24,443,0.05,5
511688,MATHEWE,X,9.86,9.86,9.86,9.86,420,0.04,5
531027,LIBORD,XT,27.08,27.08,27.08,27.08,158,0.04,5
531840,IECEDU,XT,5.67,5.67,5.67,5.67,655,0.04,5
523113,FUTURSEC,X,23.02,24.00,23.02,24.00,110,0.03,5
500388,SKPMIL,XT,47.35,47.35,42.85,43.25,64,0.03,5
512197,SILVERO,Z,4.95,4.95,4.95,4.95,661,0.03,5
543229,SAMRATFORG,X,301.15,317.90,301.15,301.15,9,0.03,5
543173,11DPR,B,14.04,14.04,14.04,14.04,150,0.02,5
543186,11DPD,B,3.24,3.24,3.24,3.24,497,0.02,5
531155,EPSOMPRO,X,7.10,7.10,7.00,7.00,109,0.01,5
524727,SDL,XT,26.69,26.69,26.69,26.69,46,0.01,5
517423,INTEGSW,XT,159.10,160.65,159.10,160.65,8,0.01,5
517044,IDM,XT,27.44,27.44,27.44,27.44,11,0.00,5
544163,GVL,MT,125.00,125.00,120.00,124.85,12000,14.70,4
540082,RSTL,M,92.40,97.02,87.80,97.02,12000,11.09,4
544015,MISHDESIGN,MT,251.00,255.75,251.00,255.75,4000,10.17,4
540850,JFL,M,104.00,106.90,96.75,100.40,8000,8.23,4
544188,MAGENTA,M,38.85,38.85,37.00,37.00,16000,6.11,4
543615,SRSOLTD,M,184.00,184.00,181.30,181.30,3200,5.87,4
541304,INDOUS,M,228.45,228.45,228.45,228.45,2500,5.71,4
543461,SSTL,M,12.50,12.55,12.50,12.55,40000,5.02,4
540332,TANVI,M,124.00,124.00,108.10,119.95,4000,4.72,4
514324,OMNITEX,X,171.05,171.05,171.05,171.05,2733,4.67,4
544175,TGIF,M,89.51,90.50,89.50,89.50,4800,4.31,4
522650,BEMHY,XT,1601.00,1631.00,1601.00,1631.00,268,4.29,4
543475,EKENNIS,M,113.80,113.80,106.00,110.90,3200,3.51,4
543617,REETECH,M,47.31,49.00,47.31,48.40,4800,2.32,4
543516,DHYAANITR,M,19.64,19.71,19.64,19.71,11200,2.20,4
543579,NATURO,M,13.55,13.99,13.55,13.60,16000,2.19,4
521244,MKPMOB,XT,334.20,334.20,334.20,334.20,511,1.71,4
540729,VANTABIO,M,60.99,60.99,52.64,58.98,3000,1.69,4
521068,HISARSP,P,41.05,41.05,40.81,40.81,2000,0.82,4
507785,TAINWALCHM,T,205.00,212.00,205.00,212.00,201,0.42,4
532217,SIELFNS,XT,73.25,73.25,73.25,73.25,552,0.40,4
535667,IFINSEC,XT,130.00,130.00,130.00,130.00,267,0.35,4
538992,SAPL,X,2000.00,2000.00,1950.00,1970.00,13,0.26,4
540796,RATNABHUMI,T,129.50,129.50,129.20,129.20,197,0.25,4
531199,GLANCE,X,114.50,114.80,114.50,114.80,184,0.21,4
531304,NUTECGLOB,XT,18.14,18.14,18.14,18.14,915,0.17,4
509887,SINNAR,XT,814.00,814.00,813.95,813.95,19,0.15,4
540904,TIRUFOAM,XT,120.55,126.40,120.55,126.40,121,0.15,4
523054,ZBINTXPP,XT,2175.00,2175.00,2001.00,2088.00,6,0.13,4
524604,ADLINE,P,14.72,14.72,14.71,14.71,900,0.13,4
509732,KOTIC,XT,14.20,14.20,14.20,14.20,715,0.10,4
530037,SREEJAYA,XT,17.11,17.11,17.11,17.11,600,0.10,4
531412,RADIXIND,XT,154.85,154.85,153.10,153.20,63,0.10,4
500450,MPILCORPL,XT,591.15,591.30,570.00,591.25,13,0.08,4
530331,PREMCO,X,458.00,468.00,455.00,460.00,12,0.06,4
526891,MKTCREAT,X,11.36,11.36,11.35,11.35,563,0.06,4
539198,CAPFIN,XT,383.25,383.25,383.25,383.25,13,0.05,4
523105,CROPSTER,X,300.00,310.05,300.00,310.05,14,0.04,4
531902,GALLOPENT,X,23.20,23.20,22.78,22.78,193,0.04,4
543853,AXSENSEX,B,81.28,85.00,80.90,85.00,42,0.03,4
539480,LICNETFN50,B,260.05,268.83,260.05,268.83,10,0.03,4
539784,LICNFNHGP,B,272.00,274.77,271.90,274.77,6,0.02,4
506122,PANKAJPIYUS,XT,273.20,273.20,262.50,262.50,9,0.02,4
526935,ARUNIS,X,39.89,43.99,39.88,43.99,43,0.02,4
530909,ERPSOFT,XT,130.35,130.35,130.35,130.35,19,0.02,4
531323,JAYIND,XT,13.85,13.85,13.57,13.85,128,0.02,4
523628,PODDARHOUS,Z,92.12,93.97,92.12,93.97,16,0.01,4
519494,NKIND,B,61.64,61.64,59.99,59.99,22,0.01,4
521161,SLSTLQ,X,45.96,45.96,44.58,45.00,26,0.01,4
520121,ARCEEIN,X,6.20,6.20,6.01,6.01,101,0.01,4
542654,VRFILMS,T,26.50,26.50,26.00,26.00,25,0.01,4
540481,CLFL,XT,19.02,19.02,18.07,18.10,65,0.01,4
544092,NIFTYBETF,B,244.90,251.00,244.90,251.00,5,0.01,4
543987,NAVINIFTY,B,246.90,254.11,246.90,254.11,4,0.01,4
530735,SUPERBAK,X,28.80,28.80,28.80,28.80,8,0.00,4
542801,MISQUITA,MT,145.00,145.00,139.00,144.00,6000,8.56,3
544000,CCAL,MT,24.85,24.85,24.85,24.85,30000,7.46,3
543285,RCAN,MT,246.55,246.60,246.55,246.60,3000,7.40,3
539680,GANGAPHARM,M,20.00,24.90,20.00,24.90,24000,5.19,3
543951,INNOVATUS,MT,52.80,52.80,51.00,51.00,9000,4.70,3
543435,CLARA,M,38.00,38.00,36.50,38.00,12450,4.67,3
544082,SWANAGRO,MT,77.00,77.00,75.10,75.10,6000,4.56,3
543938,ACCELERATE,M,316.00,320.80,316.00,320.80,1200,3.81,3
538496,TARINI,MT,37.49,37.49,37.49,37.49,9000,3.37,3
543375,PROMAX,M,44.10,45.70,44.10,45.70,7500,3.35,3
543305,NAVODAYENT,M,8.00,8.00,8.00,8.00,36000,2.88,3
542850,GOBLIN,M,41.50,42.43,41.50,42.17,6000,2.52,3
544190,3CIT,M,36.75,36.75,36.35,36.35,6000,2.20,3
542934,CBPL,M,71.10,75.00,71.10,73.90,3000,2.20,3
538794,JETINFRA,M,17.65,17.65,17.30,17.30,12000,2.10,3
541945,RANJEET,MT,31.32,31.32,31.30,31.30,6000,1.88,3
537784,KCSL,M,9.26,10.35,9.26,10.35,18000,1.73,3
526443,AEIM,XT,107.46,107.46,107.46,107.46,1100,1.18,3
535917,GCMCOMM,M,6.23,6.23,6.23,6.23,18000,1.12,3
526530,IIRM,XT,87.29,87.29,87.29,87.29,1100,0.96,3
505807,ROLCOEN,P,608.00,638.40,577.60,577.60,150,0.91,3
536738,STELLAR,M,4.72,4.82,4.72,4.82,18000,0.86,3
532993,SEJALLTD,T,348.70,348.70,338.30,339.60,251,0.85,3
524502,RAAJMEDI,P,101.00,101.00,101.00,101.00,300,0.30,3
521226,UNIROYAL,XT,24.25,24.25,24.25,24.25,816,0.20,3
514171,CEETAIN,X,37.90,37.90,37.90,37.90,505,0.19,3
530787,INLANPR,XT,110.00,110.00,110.00,110.00,155,0.17,3
539522,GROVY,XT,165.00,165.00,164.90,164.90,105,0.17,3
538926,NAPL,X,104.52,104.52,104.52,104.52,150,0.16,3
513548,SHRDAIS,XT,551.30,551.30,551.30,551.30,29,0.16,3
530127,NPRFIN,X,24.10,24.10,23.25,23.25,550,0.13,3
506543,MPAGI,XT,14.86,14.86,14.86,14.86,800,0.12,3
531600,GOGIACAP,XT,84.05,84.05,84.05,84.05,114,0.10,3
530197,FUNDVISER,XT,150.05,151.55,150.05,151.55,52,0.08,3
530421,KUWERIN,XT,13.15,13.17,13.12,13.17,500,0.07,3
535566,KIFS,X,155.00,156.00,155.00,156.00,40,0.06,3
513430,MAITRI,X,36.00,36.00,35.95,35.99,151,0.05,3
519383,ANIKINDS,T,68.15,68.15,68.15,68.15,60,0.04,3
511176,PARSHWANA,XT,105.97,105.97,105.97,105.97,31,0.03,3
532895,NAGREEKCAP,T,27.42,27.42,26.11,26.11,79,0.02,3
519606,INTEGFD,XT,37.82,37.82,37.82,37.82,62,0.02,3
530899,ASIAPAK,X,52.47,52.47,52.47,52.47,10,0.01,3
531673,ANKIN,X,14.02,14.02,14.02,14.02,65,0.01,3
531406,ANSINDUS,X,10.05,10.10,10.05,10.10,51,0.01,3
530245,ARYAMAN,X,344.50,344.50,342.50,342.50,3,0.01,3
500246,ENVAIREL,XT,171.00,174.60,171.00,174.40,8,0.01,3
538919,SKILVEN,XT,41.52,41.52,41.52,41.52,12,0.00,3
538935,ABHIFIN,X,32.34,32.35,32.34,32.34,5,0.00,3
538542,GOLDCOINHF,X,7.20,7.20,7.20,7.20,12,0.00,3
501311,JAYBHCR,X,8.91,8.91,8.91,8.91,22,0.00,3
523519,UNIOFFICE,XT,6.38,6.38,6.38,6.38,11,0.00,3
532007,SHVFL,XT,21.02,21.24,21.02,21.24,12,0.00,3
542543,INFRATRUST,IF,89.00,90.00,89.00,90.00,400000,358.00,2
542727,CPML,MT,561.75,561.75,561.75,561.75,2000,11.24,2
543598,SISL,MT,316.80,316.90,316.80,316.90,3200,10.14,2
543518,EIGHTY,MT,55.25,55.25,55.25,55.25,12000,6.63,2
543678,AMBOAGRI,MT,74.00,75.00,74.00,75.00,8000,5.96,2
543814,PCL,MT,144.00,145.95,144.00,145.95,4000,5.80,2
543622,STML,M,182.00,182.00,182.00,182.00,2400,4.37,2
540550,YUG,M,40.28,40.28,40.28,40.28,10350,4.17,2
544183,ASSOCIATED,M,205.00,207.00,205.00,207.00,2000,4.12,2
543970,SHOORA,MT,60.40,61.81,60.40,61.81,6000,3.67,2
543937,ALPHAIND,M,286.00,286.00,286.00,286.00,1200,3.43,2
540144,DRA,M,46.49,46.50,46.49,46.50,5000,2.32,2
544052,BENCHMARK,M,56.20,56.20,54.37,54.37,4000,2.21,2
544139,KOURA,M,45.50,45.75,45.50,45.75,4000,1.83,2
543444,FABINO,M,28.20,28.20,27.51,27.51,6000,1.67,2
542446,JONJUA,M,11.12,11.12,10.90,10.90,8164,0.90,2
543500,EVOQ,M,9.39,9.39,9.16,9.16,8000,0.74,2
541178,BENARA,MT,17.00,17.00,16.36,16.36,4000,0.67,2
539099,ATHCON,M,8.15,8.15,8.13,8.13,5000,0.41,2
541503,UNICK,X,78.50,78.50,78.50,78.50,500,0.39,2
501148,DSINVEST,XT,470.40,470.40,470.40,470.40,51,0.24,2
505285,TULIVE,XT,657.65,657.65,657.65,657.65,25,0.16,2
509960,UPHOT,X,1455.00,1499.00,1455.00,1499.00,11,0.16,2
531918,HINDAPL,XT,95.22,95.22,95.22,95.22,151,0.14,2
506979,APTPACK,XT,38.19,38.19,34.70,34.70,201,0.08,2
531568,ASHUTPM,XT,7.77,7.77,7.77,7.77,1000,0.08,2
539552,FMEC,X,92.05,99.95,92.05,99.95,73,0.07,2
543934,MACIND,XT,475.95,475.95,475.95,475.95,13,0.06,2
500174,GLFL,T,7.10,7.10,7.10,7.10,900,0.06,2
531288,LEADFIN,X,14.33,14.33,14.33,14.33,391,0.06,2
531453,MOHITIND,T,27.53,27.53,27.47,27.47,215,0.06,2
531265,PROGREXV,XT,15.60,15.60,14.83,14.83,300,0.05,2
522027,EMAINDIA,X,37.80,37.80,37.80,37.80,101,0.04,2
505336,HARSHILAGR,XT,39.79,39.79,39.79,39.79,100,0.04,2
530601,JAGSONFI,XT,21.43,21.43,21.43,21.43,130,0.03,2
514446,LSIND,X,51.14,51.14,51.14,51.14,55,0.03,2
512344,ARAVALIS,XT,5.77,5.77,5.76,5.76,475,0.03,2
512415,MERCTRD,XT,29.10,29.10,29.10,29.10,100,0.03,2
539378,SML,X,26.85,26.85,26.85,26.85,103,0.03,2
542911,ASSAMENT,X,369.00,369.00,369.00,369.00,5,0.02,2
533252,WELINV,B,855.85,855.85,841.00,841.00,2,0.02,2
538395,NAM,X,147.00,147.00,145.55,145.55,17,0.02,2
523242,NBFOOT,P,10.86,10.86,10.86,10.86,200,0.02,2
513687,SPECTRA,Z,5.13,5.13,5.13,5.13,101,0.01,2
509015,THAKRAL,XT,27.32,30.17,27.32,30.17,33,0.01,2
509038,VOLLF,X,13.94,13.94,13.94,13.94,50,0.01,2
538674,CITYONLINE,Z,6.41,6.41,6.41,6.41,86,0.01,2
539167,VLL,XT,98.00,98.00,98.00,98.00,10,0.01,2
539384,KRISHNACAP,X,23.25,23.25,23.25,23.25,43,0.01,2
539545,APOORVA,X,37.50,37.50,36.37,36.37,2,0.00,2
542842,NIESSPK,B,40.00,42.99,40.00,42.99,2,0.00,2
511563,SANCF,XT,33.00,33.00,33.00,33.00,9,0.00,2
512618,RLF,XT,8.91,9.35,8.91,9.35,13,0.00,2
521242,KANDAGIRI,X,27.69,27.69,26.91,26.91,3,0.00,2
501945,DHENUBUILD,Z,3.04,3.04,3.04,3.04,2,0.00,2
531635,SILVOAK,XT,46.35,46.40,46.35,46.40,3,0.00,2
532379,FIRSTFIN,XT,9.46,9.46,9.46,9.46,5,0.00,2
543460,QRIL,MT,161.20,161.20,161.20,161.20,2000,3.22,1
